Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Tunisia,TUN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..,16000000,23000000,33000000,58000000,28000000,45000000,109614599.98744,93250961.8679356,91308657.5215915,49205031.3354984,234594450.568507,295663767.442891,340281452.27431,184157540.886133,113280411.98953,107849549.88869,64229378.6437316,91714057.2911167,60619896.7324515,77950464.5865246,77419354.8387097,125456831.403864,525760373.874044,561897566.604951,432008501.769141,275971451.229183,238337799.313409,342704714.827179,650727787.657248,347320280.72246,750720443.574375,451514809.247852,790302916.627593,539481939.0098,592147521.67862,712714847.262546,3239909092.61659,1515345043.99628,2600674976.49755,1525244857.52902,1334497694.56476,432666011.578487,1554269128.7808,1058622582.18395,1024754443.57724,970521888.740203,622569482.161979,810936482.841998,991385678.114219,815012991.372017,623075275.921853,547411353.644915,643213141.178691,..
Turkiye,TUR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..,58000000,45000000,43000000,79000000,64000000,114000000,10000000,27000000,34000000,75000000,18000000,95000000,55000000,46000000,113000000,99000000,125000000,115000000,354000000,663000000,715000000,810000000,844000000,678000000,608000000,885000000,722000000,805000000,940000000,783000000,982000000,3352000000,1082000000,1702000000,2785000000,10031000000,20185000000,22047000000,19851000000,8585000000,9099000000,16182000000,13744000000,13563000000,13337000000,19263000000,13835000000,11190000000,12450000000,9549000000,7700000000,13325000000,13094000000,..
Turkmenistan,TKM,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10,79000000,103000000,233000000,108060000,107860000,62299999.9,125000000,131000000,170000000,276000000,226000000,353699999.9,418199999.9,730899999.9,856000000,1277000000,4553000000,3632300000,3391067000,3129614736.8,2861420712,3830130999.9,3042967999.9,2243160000,2085944135,1606640191.5,1853632129,1436241797,1287334690,936039710,..
Turks and Caicos Islands,TCA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-69533000,-69888000,16590000,22068000,42227000,26961666.6,30418888.8,28690277.7,35000000,..
Tuvalu,TUV,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-9309.81914383283,-9779.61900234303,-10973.3734638277,-11696.8345342259,-11417.1946991412,-10582.6523719546,-11053.9506207364,1687799.95633287,1751074.67213385,455233.534004271,-119087.670246489,1325042.53066614,337000,300000,300000,300000,300000,298862,298862,100000,199431,..,..
Uganda,UGA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..,4200000,-1200000,-11900000,5200000,1700000,2100000,2049999.9,800000,1970000,2000000,4000000,0,2020000,0,0,-4000000,0,0,4700000,-1760000,-5910000,1000000,3000000,54600000,88200000,121200000,121000000,175000000,210000000,140200000,160700000,151496150.651927,184648059.1975,202192593.6185,295416479.800692,379808340.667061,644262499.946512,792305780.891244,728860900.652408,841570802.74764,543872727.272728,894293858,1205388487.79374,1096000000,1058564540.34685,737652140.151428,625704361.867068,802704141.008568,1055353352.63033,1303005005.33932,1191485423.71975,1648240262.65061,2952941687.83428,..
Ukraine,UKR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,200000000,200000000,159000000,267000000,521000000,623000000,743000000,496000000,595000000,792000000,693000000,1424000000,1715000000,7808000000,5604000000,10193000000,10700000000,4769000000,6451000000,7207000000,8175000000,4509000000,847000000,-198000000,4128000000,3680000000,4975000000,5796000000,304000000,7954000000,247000000,..
United Arab Emirates,ARE,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..,7780000,6940000,10510000,3410000,1629999.9,15949999.9,49430000,112239999.9,39119999.9,64579999.9,97640000,-16940000,95060000,45539999.9,170240000,-220960000,110209999.9,46719999.9,188889999.9,38789999.9,-115819999.9,25940000,129720000,401319999.9,62460000,399850000,300519999.9,232430000,257660000,-985340000,-506329999.9,1183839999.9,95299999.9,4255956432.9,10003500000,10899931926.4,12805990469.7,14186521443.1,5062972004.8,1134288135.2,8796769640.5,7152095825.6,9566651351,9764914527.3,11071537020,8550901846.5,9604772999.9,10354223000,10385286000,17874659400.5,19884468664.9,20667120490.1,22736555479.9,..
United Kingdom,GBR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..,1487998811.68415,1771224349.2066,1207963191.18523,2722732319.90587,4373743379.63996,3318535789.63079,3006207709.47437,4426545753.96917,3787370849.09204,6469481160.44532,10122844315.8157,5879375698.17586,5413259759.41739,5178781725.93574,-347322544.783191,5476472897.18803,8569621721.76597,13074923701.8406,26430921298.4346,27108240789.3914,41363405438.8264,23244186242.4529,23011210833.6831,19686257926.6485,19561337402.3078,29129258040.8363,32412668835.2522,51311836383.8208,109817612847.493,129891584490.274,164130335444.123,56090924808.7938,89760582753.2235,36011240472.8341,87059621382.2839,252653397148.111,203636431868.244,209514959646.908,253454117907.322,14547108445.0914,66734551294.0913,27012050072.3452,46750789727.7264,54473175400.2415,58890445252.714,45333483122.0899,324813224213.021,125358809934.121,-25055440306.9073,19790761929.1277,157185559299.99,5922252759.15616,44897919400.6377,..
United States,USA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..,1220000000,770000000,1270000000,1930000000,3540000000,2310000000,2910000000,2920000000,5500000000,8050000000,16740000000,25680000000,21230000000,11500000000,25230000000,9630000000,30946000000,63235000000,56910000000,75780000000,71230000000,34550000000,30310000000,50230000000,55940000000,69080000000,97660000000,122150000000,211150000000,312449000000,349125000000,172496000000,111055000000,117106000000,213641000000,142344000000,298463000000,346613000000,341092000000,161083000000,264039000000,263497000000,250345000000,288131000000,251856000000,511434000000,474388000000,380823000000,214715000000,315984000000,138363000000,493085000000,388078000000,..
Upper middle income,UMC,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..,1798376759.95986,2051534456.65561,1572390901.8811,2910505450.1134,3363006051.86693,4125787194.16239,3698070725.6632,3028533443.93261,3878886769.31675,4478028085.71242,5920955367.03454,8311861128.89586,7056896999.23882,6520200168.31407,6594231052.96407,7529879420.69275,6944250043.44365,7791951141.00325,13294519456.0117,12678815913.1599,14550031272.075,18612512119.09,29974918748.4713,45801149852.9657,63710704316.4228,73319829904.0256,91627858628.0308,118822182520.912,119957521249.78,129146249677.061,116594737747.703,130037192750.987,115790657236.513,121077684540.396,169267243563.904,232153345582.903,286435220409.705,409639212571.021,462294656847.294,309305459432.198,502009143882.33,588492612787.69,546229380156.161,617017872132.219,509517772326.852,459304209728.58,407930383026.135,400839914442.215,463941466138.414,418955691287.584,399179494787.427,610302321342.154,386558708424.219,..
Uruguay,URY,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..,2129999.9,-830000,-1139999.9,1389999.9,-80000,22640000,3149999.9,66000000,128800000,215500000,289500000,48600000,-13699999.9,5599999.9,3399999.9,-7900000,37000000,50100000,46800000,37700000,41539999.9,32340000,11300000,101500000,154500000,156600000,136800000,113200000,164100000,235300000,262825000,310402928.186631,179852187.798716,402717369.251734,352712784.345572,826626704.297553,1508350268.54176,1358736505.93224,2141969341.14865,1602591812.77207,2191067966.51532,2690094196.66277,6394069821.71275,986930050.603523,4085227626.74537,2673041339.41286,-515650078.425119,2686509353.42749,1726550037.27185,1469761178.68104,528083899.338936,3447525717.9693,8523456474.63216,..
Uzbekistan,UZB,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9000000,48000000,73000000,-24000000,90000000,166800000,139599999.9,121200000,74700000,82799999.9,65299999.9,82599999.9,176599999.9,213491019.6,207156423.36,667503821.44,547961216.4,613093923,1662748216.26525,1615052149.82,744244552.244516,691576225.994763,808675996.570486,1041199291.09393,1662886452.22485,1798299474.68216,624686535.504396,2316482962.28621,1728247827.582,2280186855.60798,2497511102.62899,..
Vanuatu,VUT,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..,..,10000,40000,2799999.9,1790000,3250000,10100000,2350000,4919999.9,4889999.9,4635500,7121000,6932931.42430729,5867099.90253371,7437905.97206159,4625776.26727185,2017424.64118443,12893061.8352693,10813576.8563531,9168584.20456194,13111196.8709722,25474518.484233,26452893.6172552,25967921.3059154,29786175.5550177,31044914.6654407,32732115.6063049,30233300.3604651,20383379.4203026,13403366.6167586,20256089.6407318,18004322.0771219,14162544.8083713,18010732.3935714,19840843.5043493,13251642.4085469,43447011.6286544,34155234.6761075,37694497.4912752,32140846.4295061,63109398.8219535,61117730.8986634,60388540.2101009,59379212.8028741,13266163.5152466,31021245.7737035,44178569.3949991,38222690.1627779,37583468.4179765,52849932.2026135,41158955.8450913,43055519.3446168,10694983.2150241,..
"Venezuela, RB",VEN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..,-23000000,211000000,-376000000,-84000000,-430000000,418000000,-889000000,-3000000,67000000,88000000,55000000,184000000,257000000,86000000,18000000,68000000,16000000,21000000,89000000,213000000,451000000,1916000000,629000000,372000000,801000000,996000000,2183000000,6202000000,5024000000,2932000000,4703000000,3704000000,761000000,1573000000,1489000000,2450000000,198000000,4358000000,2083000000,-1137000000,1583000000,5855000000,4986000000,2145000000,1135000000,2956000000,1587000000,-68000000,886000000,-1278000000,-456000000,-996000000,941333333.3,..
Viet Nam,VNM,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..,70000,1820000,-890000,1030000,1250000,4089999.9,-340000,-10000,463333.3,-60000,1666666.6,17910000,13050000,131111.1,690000,-80000,40000,10363703.7,7679999.9,4070000,180000000,375190278,473945856,926303714.9,1944515936,1780400000,2395000000,2220000000,1671000000,1412000000,1298000000,1300000000,1400000000,1450000000,1610000000,1954000000,2400000000,6700000000,9579000000,7600000000,8000000000,7430000000,8368000000,8900000000,9200000000,11800000000,12600000000,14100000000,15500000000,16120000000,15800000000,15660000000,17900000000,..
Virgin Islands (U.S.),VIR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,122600000,177200000,163000000,208973104.707612,189721781.969895,62005481.8276937,19176400.668,9440000,12872000,20520000,36242000,18587960,19596000,51508000,300468000,179941047.792492,238840690.55525,62985366.1058956,189560177.039613,159711665.338643,104937726.65803,296473530.843925,183950642.861711,210694555.545305,131879984.168895,79744992.3247409,353477054.949858,232941162.094101,..
World,WLD,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..,12357585832.7417,14020855075.9801,14768702552.9296,20097490761.3848,24129828712.2757,25843473882.7584,20577011011.3995,27094427076.5445,33742874310.5538,41951228839.7561,53413886835.9719,69598655387.6682,64847077910.4561,53073373424.5641,59791128735.9937,44960850724.5308,81768788974.0896,139519097546.103,165895489459.047,200156890860.696,239415229504.529,174938104195.705,186259575567.724,233727695562.032,278764578034.314,361954966195.555,417895948073.064,534152128931.898,795657692839.727,1203494861025.15,1569233729592.73,895613602297.999,751775617452.242,736659835302.412,1008958393817.99,1553376142301.71,2188858661309.05,3112564262565.35,2441766016788.38,1410463124068.81,1902890062445.01,2362571514545.35,2053285343668.39,2170780598362.98,1930572346340.2,2758336488334.87,2740433684600.41,2195147229777.28,894221743386.182,1849940493073.2,1211687085222.42,2281983476759.68,1756305701604.55,..
"Yemen, Rep.",YEM,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-130900000,282500000,718000000,903000000,15800000,-217699999.9,-60100000,-138500000,-219400000,-307600000,6399510,155140999.9,114302000,-89106999.9,143578000,-302056736.757507,1120970000,917300000,1554630000,129200000,188641795.777668,-517842928.476896,-14239188.3601923,-133570895.625639,-233104668.580815,-15444808.3545508,-561000000,-269850000,-282098333.3,-370982777.7,..,..,..,..
Zambia,ZMB,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..,9519999.9,8419999.9,29000000,32000000,38000000,38000000,31000000,42960000,38600000,35200000,61700000,-38400000,39000000,25700000,17200000,51500000,28300000,74500000,93300000,163700000,202700000,34300000,45000000,314399999.9,40000000,107000000,127100000,207400000,198000000,162000000,121700000,145000000,298390000,347000000,364040000,356940000,615790000,1323900000,938620000,694800000,1729300000,1108500000,1731500000,2099800000,1507800000,1582666666.66667,662813935.420472,1107519804.84533,408438491.702336,547967909.612402,245205491.395466,394217415.177069,-65118862.8223029,..
Zimbabwe,ZWE,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..,18670000,21840000,23489999.9,30489999.9,33350000,28870000,29090000,-3815193.51652908,2519175.29266073,146951.392464029,1549689.61046654,3546064.69890712,-841285.040182456,-2074321.69132811,-2488197.112551,2848609.09866397,7445128.0941093,-30506683.7479327,-18033621.8649553,-10180763.0839124,-12205847.8193433,2790485.89552003,14949899.5465683,27955135.3523667,34648879.6465879,117700000,80900000,135099999.9,444300000,59000000,23199999.9,3799999.9,25899999.9,3799999.9,8699999.9,102800000,40000000,68900000,51600000,105000000,122586666.666667,344300000,349850000,373050000,472800000,399200000,343013813.38,307187738.788,717865322.24885,249500000,150360000,250000000,341500000,..
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 03/28/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Code,License Type,Indicator Name,Long definition,Source,Topic,Periodicity,Aggregation method,Statistical concept and methodology,Development relevance,Limitations and exceptions,General comments,License URL
BX.KLT.DINV.CD.WD,CC BY-4.0,"Foreign direct investment, net inflows (BoP, current US$)","Foreign direct investment refers to direct investment equity flows in the reporting economy. It is the sum of equity capital, reinvestment of earnings, and other capital. Direct investment is a category of cross-border investment associated with a resident in one economy having control or a significant degree of influence on the management of an enterprise that is resident in another economy. Ownership of 10 percent or more of the ordinary shares of voting stock is the criterion for determining the existence of a direct investment relationship. Data are in current U.S. dollars.","International Monetary Fund, Balance of Payments database, supplemented by data from the United Nations Conference on Trade and Development and official national sources.",Economic Policy & Debt: Balance of payments: Capital & financial account,Annual,Sum,"Data on equity flows are based on balance of payments data reported by the International Monetary Fund (IMF). Foreign direct investment (FDI) data are supplemented by the World Bank staff estimates using data from the United Nations Conference on Trade and Development (UNCTAD) and official national sources.

The internationally accepted definition of FDI (from the sixth edition of the IMF's Balance of Payments Manual [2009]), includes the following components: equity investment, including investment associated with equity that gives rise to control or influence; investment in indirectly influenced or controlled enterprises; investment in fellow enterprises; debt (except selected debt); and reverse investment. The Framework for Direct Investment Relationships provides criteria for determining whether cross-border ownership results in a direct investment relationship, based on control and influence. Distinguished from other kinds of international investment, FDI is made to establish a lasting interest in or effective management control over an enterprise in another country. A lasting interest in an investment enterprise typically involves establishing warehouses, manufacturing facilities, and other permanent or long-term organizations abroad. Direct investments may take the form of greenfield investment, where the investor starts a new venture in a foreign country by constructing new operational facilities; joint venture, where the investor enters into a partnership agreement with a company abroad to establish a new enterprise; or merger and acquisition, where the investor acquires an existing enterprise abroad. The IMF suggests that investments should account for at least 10 percent of voting stock to be counted as FDI. In practice many countries set a higher threshold. Many countries fail to report reinvested earnings, and the definition of long-term loans differs among countries. BoP refers to Balance of Payments.","Private financial flows - equity and debt - account for the bulk of development finance. Equity flows comprise foreign direct investment (FDI) and portfolio equity. Debt flows are financing raised through bond issuance, bank lending, and supplier credits.","FDI data do not give a complete picture of international investment in an economy. Balance of payments data on FDI do not include capital raised locally, an important source of investment financing in some developing countries. In addition, FDI data omit nonequity cross-border transactions such as intra-unit flows of goods and services.

The volume of global private financial flows reported by the World Bank generally differs from that reported by other sources because of differences in sources, classification of economies, and method used to adjust and disaggregate reported information. In addition, particularly for debt financing, differences may also reflect how some installments of the transactions and certain offshore issuances are treated.

Data on equity flows are shown for all countries for which data are available.",Note: Data starting from 2005 are based on the sixth edition of the IMF's Balance of Payments Manual (BPM6).,https://datacatalog.worldbank.org/public-licenses#cc-by
